index,year,month,day,bsrn,rotd,Kp0,Kp3,Kp6,Kp9,Kp12,Kp15,Kp18,Kp21,Kpsum,Ap0,Ap3,Ap6,Ap9,Ap12,Ap15,Ap18,Ap21,Apavg,Cp,C9,isn,f107_adj,Q,f107_81ctr_adj,f107_81lst_adj,f107_obs,f107_81ctr_obs,f107_81lst_obs
1977-03-05,1977,3,5,1963,13,0.7,1.7,1.0,0.7,1.3,0.3,1.0,0.3,7.0,3,6,4,3,5,2,4,2,4,0.1,0,8,77.6,0,77.7,76.8,78.9,78.9,79.0
1977-03-06,1977,3,6,1963,14,0.3,0.7,1.0,1.0,2.7,2.3,2.3,2.0,12.3,2,3,4,4,12,9,9,7,6,0.3,1,9,77.6,0,77.8,76.8,78.8,79.0,79.0
1977-03-07,1977,3,7,1963,15,2.3,1.7,2.0,1.0,1.0,1.3,0.7,1.0,11.0,9,6,7,4,4,5,3,4,5,0.2,1,8,77.2,0,77.9,76.8,78.4,79.0,79.0
1977-03-08,1977,3,8,1963,16,1.7,1.3,1.0,1.0,1.7,3.0,3.0,4.7,17.3,6,5,4,4,6,15,15,39,12,0.7,3,20,81.6,0,78.0,76.8,82.8,79.1,79.0
1977-03-09,1977,3,9,1963,17,3.7,4.0,4.7,4.3,5.3,5.0,4.0,5.3,36.3,22,27,39,32,56,48,27,56,38,1.4,6,20,80.3,0,78.1,76.9,81.4,79.1,79.1
1977-03-10,1977,3,10,1963,18,4.0,3.7,3.7,2.3,3.0,3.0,3.3,3.7,26.7,27,22,22,9,15,15,18,22,19,1.0,5,19,80.5,0,78.1,77.0,81.6,79.1,79.2
1977-03-11,1977,3,11,1963,19,3.0,2.7,2.3,2.3,2.7,3.7,4.7,3.7,25.0,15,12,9,9,12,22,39,22,18,1.0,5,19,78.9,0,78.2,77.1,79.9,79.1,79.2
1977-03-12,1977,3,12,1963,20,4.3,3.3,3.7,3.7,1.7,3.7,4.3,3.3,28.0,32,18,22,22,6,22,32,18,22,1.1,5,14,78.6,0,78.2,77.2,79.6,79.1,79.3
1977-03-13,1977,3,13,1963,21,4.3,2.7,2.0,1.7,1.7,2.3,2.3,3.7,20.7,32,12,7,6,6,9,9,22,13,0.7,3,8,77.9,0,78.2,77.2,78.8,79.1,79.3
1977-03-14,1977,3,14,1963,22,4.3,4.3,2.7,1.0,1.0,1.3,1.0,1.3,17.0,32,32,12,4,4,5,4,5,12,0.7,3,7,77.2,0,78.2,77.3,78.1,79.0,79.4
1977-03-15,1977,3,15,1963,23,1.7,0.7,2.3,2.0,1.7,1.3,0.3,0.0,10.0,6,3,9,7,6,5,2,0,5,0.2,1,0,74.8,0,78.1,77.3,75.6,78.9,79.4
1977-03-16,1977,3,16,1963,24,1.7,2.3,1.7,1.0,0.7,1.0,2.3,2.3,13.0,6,9,6,4,3,4,9,9,6,0.3,1,0,74.1,0,78.0,77.3,74.8,78.8,79.3
1977-03-17,1977,3,17,1963,25,2.7,2.3,1.0,2.0,2.0,3.0,3.0,1.7,17.7,12,9,4,7,7,15,15,6,9,0.5,2,8,74.1,0,78.0,77.2,74.8,78.7,79.3
1977-03-18,1977,3,18,1963,26,3.7,3.7,2.0,2.0,2.7,1.7,1.7,1.3,18.7,22,22,7,7,12,6,6,5,11,0.6,3,0,73.9,0,78.0,77.2,74.6,78.6,79.2
1977-03-19,1977,3,19,1963,27,0.3,1.7,1.3,0.3,0.3,1.3,2.3,2.3,10.0,2,6,5,2,2,5,9,9,5,0.2,1,0,74.0,0,77.9,77.2,74.6,78.6,79.2
1977-03-20,1977,3,20,1964,1,4.0,2.3,1.3,2.0,1.3,1.7,3.0,4.0,19.7,27,9,5,7,5,6,15,27,13,0.7,3,0,72.3,0,78.0,77.2,72.9,78.6,79.2
1977-03-21,1977,3,21,1964,2,1.0,2.0,1.3,1.0,1.3,2.7,4.0,3.3,16.7,4,7,5,4,5,12,27,18,10,0.6,3,0,72.8,0,77.9,77.2,73.3,78.5,79.1
1977-03-22,1977,3,22,1964,3,2.7,2.3,2.7,2.0,1.0,2.0,0.7,0.0,13.3,12,9,12,7,4,7,3,0,7,0.3,1,10,74.6,0,77.9,77.1,75.1,78.4,79.0
1977-03-23,1977,3,23,1964,4,1.7,1.3,3.0,2.0,3.0,3.0,3.3,4.0,21.3,6,5,15,7,15,15,18,27,14,0.8,4,9,74.7,0,77.8,77.2,75.2,78.3,79.0
1977-03-24,1977,3,24,1964,5,4.3,3.0,1.7,1.7,2.3,2.3,2.0,2.7,20.0,32,15,6,6,9,9,7,12,12,0.7,3,7,74.8,0,77.8,77.1,75.3,78.2,79.0
1977-03-25,1977,3,25,1964,6,3.0,1.7,0.7,2.3,1.7,1.7,4.0,4.0,19.0,15,6,3,9,6,6,27,27,12,0.7,3,14,74.0,0,77.7,77.1,74.4,78.1,78.9
1977-03-26,1977,3,26,1964,7,4.0,5.0,2.7,2.0,2.0,3.3,1.7,0.3,21.0,27,48,12,7,7,18,6,2,16,0.9,4,8,75.1,0,77.6,77.1,75.4,77.9,78.9
1977-03-27,1977,3,27,1964,8,1.3,1.0,2.3,1.7,1.7,1.3,2.7,3.3,15.3,5,4,9,6,6,5,12,18,8,0.4,2,9,74.5,0,77.5,77.1,74.8,77.8,78.9
1977-03-28,1977,3,28,1964,9,3.0,3.7,2.3,1.7,2.0,3.3,3.0,4.0,23.0,15,22,9,6,7,18,15,27,15,0.8,4,16,74.4,0,77.4,77.1,74.6,77.7,78.9
1977-03-29,1977,3,29,1964,10,4.7,4.0,1.3,1.7,2.7,2.3,2.3,1.0,20.0,39,27,5,6,12,9,9,4,14,0.8,4,16,75.4,0,77.3,77.2,75.6,77.5,78.9
1977-03-30,1977,3,30,1964,11,0.3,0.7,2.0,2.0,1.0,2.3,1.3,1.7,11.3,2,3,7,7,4,9,5,6,5,0.2,1,8,74.6,0,77.2,77.2,74.7,77.4,78.9
1977-03-31,1977,3,31,1964,12,2.0,0.3,0.7,1.0,0.3,0.3,1.0,1.3,7.0,7,2,3,4,2,2,4,5,4,0.1,0,8,74.1,0,77.2,77.3,74.2,77.3,79.0
1977-04-01,1977,4,1,1964,13,0.3,1.3,2.3,0.7,0.7,1.0,1.0,0.3,7.7,2,5,9,3,3,4,4,2,4,0.1,0,7,74.8,0,77.1,77.4,74.9,77.2,79.0
1977-04-02,1977,4,2,1964,14,0.7,1.3,1.3,2.0,0.3,1.0,0.3,2.7,9.7,3,5,5,7,2,4,2,12,5,0.2,1,11,76.3,0,77.1,77.5,76.4,77.2,79.1
1977-04-03,1977,4,3,1964,15,4.0,2.7,2.7,2.3,1.3,1.3,2.0,3.0,19.3,27,12,12,9,5,5,7,15,12,0.7,3,10,76.6,0,77.2,77.5,76.6,77.1,79.0
1977-04-04,1977,4,4,1964,16,5.3,4.3,4.3,2.3,3.3,2.7,3.3,3.3,29.0,56,32,32,9,18,12,18,18,24,1.2,6,7,76.8,0,77.3,77.5,76.7,77.2,79.0
1977-04-05,1977,4,5,1964,17,3.7,2.3,2.7,1.7,1.7,2.0,3.0,3.3,20.3,22,9,12,6,6,7,15,18,12,0.7,3,7,75.5,0,77.4,77.5,75.4,77.3,79.0
1977-04-06,1977,4,6,1964,18,4.0,4.0,3.0,1.7,3.7,5.7,6.3,7.0,35.3,27,27,15,6,22,67,94,132,49,1.6,7,8,76.1,0,77.5,77.5,75.9,77.4,79.0
1977-04-07,1977,4,7,1964,19,6.7,6.0,5.3,4.0,4.3,2.7,5.3,2.7,37.0,111,80,56,27,32,12,56,12,48,1.6,7,7,75.5,1,77.6,77.5,75.3,77.5,78.9
1977-04-08,1977,4,8,1964,20,4.3,3.3,4.3,3.7,3.3,4.7,3.7,4.3,31.7,32,18,32,22,18,39,22,32,27,1.2,6,0,74.3,0,77.8,77.4,74.1,77.5,78.8
1977-04-09,1977,4,9,1964,21,4.3,4.0,4.0,3.0,3.7,3.7,2.7,3.0,28.3,32,27,27,15,22,22,12,15,22,1.1,5,0,74.8,0,77.9,77.4,74.6,77.6,78.8
1977-04-10,1977,4,10,1964,22,3.0,3.7,2.7,1.3,2.3,3.7,3.0,2.0,21.7,15,22,12,5,9,22,15,7,13,0.8,4,0,76.5,0,78.0,77.4,76.2,77.7,78.8
1977-04-11,1977,4,11,1964,23,3.3,3.3,2.0,1.3,3.0,2.3,3.3,3.7,22.3,18,18,7,5,15,9,18,22,14,0.8,4,8,79.2,0,78.1,77.5,78.8,77.8,78.8
1977-04-12,1977,4,12,1964,24,3.0,1.3,0.0,1.3,2.0,1.7,2.0,3.7,15.0,15,5,0,5,7,6,7,22,8,0.5,2,12,80.2,0,78.2,77.5,79.8,77.8,78.8
1977-04-13,1977,4,13,1964,25,2.3,0.3,1.7,1.0,1.3,1.3,1.0,2.0,11.0,9,2,6,4,5,5,4,7,5,0.2,1,16,82.7,0,78.3,77.6,82.2,77.9,78.9
1977-04-14,1977,4,14,1964,26,3.3,1.3,3.7,2.0,0.7,1.7,2.3,3.7,18.7,18,5,22,7,3,6,9,22,12,0.7,3,22,83.4,0,78.3,77.7,82.9,77.9,78.9
1977-04-15,1977,4,15,1964,27,3.3,3.7,3.0,1.7,2.0,1.0,0.7,1.7,17.0,18,22,15,6,7,4,3,6,10,0.6,3,29,86.8,0,78.3,77.8,86.2,77.8,79.0
1977-04-16,1977,4,16,1965,1,1.3,3.3,2.0,1.3,3.3,4.0,4.3,3.7,23.3,5,18,7,5,18,27,32,22,17,0.9,4,31,83.7,0,78.3,77.9,83.1,77.8,79.0
1977-04-17,1977,4,17,1965,2,3.3,2.7,2.3,2.3,1.3,1.3,2.0,2.0,17.3,18,12,9,9,5,5,7,7,9,0.5,2,32,83.6,0,78.3,78.0,82.9,77.7,79.1
1977-04-18,1977,4,18,1965,3,2.0,1.7,0.7,2.3,2.7,3.0,2.0,1.7,16.0,7,6,3,9,12,15,7,6,8,0.4,2,29,80.8,0,78.3,78.1,80.1,77.7,79.1
1977-04-19,1977,4,19,1965,4,3.3,5.7,6.3,5.7,5.0,4.3,3.7,4.7,38.7,18,67,94,67,48,32,22,39,48,1.6,7,22,79.8,1,78.3,78.1,79.1,77.6,79.1
1977-04-20,1977,4,20,1965,5,4.3,3.7,4.3,4.7,3.0,5.0,3.3,3.0,31.3,32,22,32,39,15,48,18,15,28,1.2,6,12,80.4,1,78.4,78.2,79.6,77.7,79.1
1977-04-21,1977,4,21,1965,6,3.3,3.0,3.7,2.0,1.3,1.7,2.7,2.3,20.0,18,15,22,7,5,6,12,9,12,0.7,3,20,80.8,0,78.6,78.2,80.0,77.8,79.1
1977-04-22,1977,4,22,1965,7,1.7,1.7,2.7,1.0,0.7,1.7,1.7,0.3,11.3,6,6,12,4,3,6,6,2,6,0.3,1,19,80.1,0,78.7,78.2,79.2,77.9,79.1
1977-04-23,1977,4,23,1965,8,0.7,2.0,1.7,1.3,1.3,1.0,1.7,1.7,11.3,3,7,6,5,5,4,6,6,5,0.2,1,18,77.5,0,78.9,78.2,76.7,78.0,79.0
1977-04-24,1977,4,24,1965,9,2.0,1.3,1.3,2.7,2.3,4.0,2.7,2.7,19.0,7,5,5,12,9,27,12,12,11,0.6,3,8,76.5,0,79.1,78.1,75.6,78.2,78.9
1977-04-25,1977,4,25,1965,10,5.7,5.0,3.7,3.0,1.3,2.0,1.0,1.3,23.0,67,48,22,15,5,7,4,5,22,1.1,5,0,76.4,0,79.3,78.0,75.5,78.4,78.8
1977-04-26,1977,4,26,1965,11,1.3,1.3,1.3,1.0,0.7,1.3,0.7,0.7,8.3,5,5,5,4,3,5,3,3,4,0.1,0,14,75.4,0,79.5,78.0,74.4,78.5,78.7
1977-04-27,1977,4,27,1965,12,1.3,1.3,0.7,1.3,1.0,0.7,0.3,1.0,7.7,5,5,3,5,4,3,2,4,4,0.1,0,8,74.9,0,79.7,78.0,73.9,78.7,78.6
1977-04-28,1977,4,28,1965,13,1.0,1.0,0.3,0.7,0.3,1.3,2.0,2.3,9.0,4,4,2,3,2,5,7,9,4,0.2,1,11,74.2,0,79.9,77.9,73.2,78.9,78.6
1977-04-29,1977,4,29,1965,14,3.3,3.7,4.0,3.3,3.7,1.7,2.7,3.7,26.0,18,22,27,18,22,6,12,22,18,1.0,5,10,74.8,0,80.2,78.0,73.7,79.1,78.6
1977-04-30,1977,4,30,1965,15,2.0,3.0,1.3,1.7,1.7,1.7,2.0,2.3,15.7,7,15,5,6,6,6,7,9,8,0.4,2,9,76.6,0,80.4,77.9,75.5,79.2,78.5
1977-05-01,1977,5,1,1965,16,2.3,2.3,1.7,1.7,1.7,2.0,4.3,4.3,20.3,9,9,6,6,6,7,32,32,13,0.8,4,15,77.2,0,80.6,77.9,76.0,79.4,78.4
1977-05-02,1977,5,2,1965,17,5.7,5.0,4.0,5.0,6.3,6.3,6.0,5.7,44.0,67,48,27,48,94,94,80,67,66,1.7,7,14,78.5,0,80.7,77.8,77.3,79.5,78.3
1977-05-03,1977,5,3,1965,18,4.7,3.7,3.7,3.3,1.7,1.3,1.0,2.0,21.3,39,22,22,18,6,5,4,7,15,0.9,4,22,81.9,0,80.8,77.8,80.5,79.6,78.2
